DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
08-12-2017 01:20,23390.02,18842.531,10241.087
08-12-2017 01:30,23278.67,18901.79,10343.502
08-12-2017 01:40,22380.947,18498.104,9967.404
08-12-2017 01:50,22116.002,18128.707,9936.167
08-12-2017 02:00,22371.338,17918.408,9867.234
08-12-2017 02:10,22272.432,17710.209,9806.865
08-12-2017 02:20,22182.389,17335.623,9832.194
08-12-2017 02:30,22200.943,17290.123,9605.925
08-12-2017 02:40,21619.268,17524.967,9523.725
08-12-2017 02:50,21448.148,17314.535,9119.797
08-12-2017 03:00,21621.94,17087.17,9761.77
08-12-2017 03:10,21217.354,17126.521,9411.531
08-12-2017 03:20,20958.273,16813.318,9334.598
08-12-2017 03:30,20745.744,16587.297,9276.709
08-12-2017 03:40,20661.766,15804.574,8856.611
08-12-2017 03:50,19962.535,15728.708,8223.709
08-12-2017 04:00,21058.406,15873.688,9125.74
08-12-2017 04:10,21070.648,15870.715,8875.006
08-12-2017 04:20,20776.842,15940.773,8841.202
08-12-2017 04:30,20764.436,15889.947,8905.22
08-12-2017 04:40,20811.893,15883.593,9027.783
08-12-2017 04:50,20842.197,15879.645,9319.487
08-12-2017 05:00,21366.773,16668.197,9794.884
08-12-2017 05:10,21585.816,16737.006,9693.938
08-12-2017 05:20,21578.129,16845.848,9638.895
08-12-2017 05:30,21570.572,16991.15,9544.881
08-12-2017 05:40,21725.113,17030.201,9525.249
08-12-2017 05:50,21773.955,17565.541,9710.857
08-12-2017 06:00,20905.258,16533.564,8316.901
08-12-2017 06:10,20846.855,16756.332,8542.141
08-12-2017 06:20,21125.676,16807.559,8244.005
08-12-2017 06:30,21260.117,17274.082,8418.287
08-12-2017 06:40,21887.092,17804.273,8542.503
08-12-2017 06:50,21744.258,17551.18,8640.446
08-12-2017 07:00,22539.08,17959.371,7581.493
08-12-2017 07:10,22654.043,17911.293,7298.238
08-12-2017 07:20,22571.758,17790.28,7080.6157
08-12-2017 07:30,22595.828,18288.871,7055.025
08-12-2017 07:40,22462.443,18032.617,7121.336
08-12-2017 07:50,22494.441,18138.033,6839.2427
08-12-2017 08:00,23776.713,19960.492,7201.969
08-12-2017 08:10,23916.54,20136,7087.889
08-12-2017 08:20,24192.375,19829.133,7404.232
08-12-2017 08:30,24902.924,20403.371,7090.431
08-12-2017 08:40,24990.281,20202.887,6946.9253
08-12-2017 08:50,25147.033,20610.33,7060.3506
08-12-2017 09:00,25745.707,21754.52,8074.8257
08-12-2017 09:10,26295.863,21854.125,8042.422
08-12-2017 09:20,26772.611,21956.572,7911.766
08-12-2017 09:30,27408.326,22228.598,8501.192
08-12-2017 09:40,27820.76,22249.918,8132.4214
08-12-2017 09:50,28166.104,22393.76,8658.084
08-12-2017 10:00,28397.469,22520.82,8720.553
08-12-2017 10:10,29040.855,22550.787,8780.938
08-12-2017 10:20,29258.72,23105.736,8780.879
08-12-2017 10:30,29318.693,23372.738,8759.492
08-12-2017 10:40,29994.092,23783.152,9032.136
08-12-2017 10:50,30350.555,24007.557,9571.002
08-12-2017 11:00,30416.514,24445.26,9535.009
08-12-2017 11:10,30538.658,24493.83,9614.132
08-12-2017 11:20,30783.314,24907.947,9721.296
08-12-2017 11:30,31113.727,24921.71,9902.545
08-12-2017 11:40,31192.506,25475.793,9698.076
08-12-2017 11:50,31164.078,25785.738,9635.672
08-12-2017 12:00,30711.807,25096.389,9433.879
08-12-2017 12:10,29636.87,25456.05,9779.696
08-12-2017 12:20,30886.799,25497.041,9517.489
08-12-2017 12:30,30862.037,25663.043,10244.375
08-12-2017 12:40,30833.674,26082.201,10041.086
08-12-2017 12:50,30936.85,25866.781,10393.183
08-12-2017 13:00,30607.674,25210.465,10160.771
08-12-2017 13:10,30246.43,25416.81,10041.549
08-12-2017 13:20,30628.826,25679.764,10279.015
08-12-2017 13:30,30556.889,25669.111,10106.666
08-12-2017 13:40,30813.719,25693.904,10174.839
08-12-2017 13:50,30836.498,25970.096,10346.07
08-12-2017 14:00,30016.309,25646.521,9730.305
08-12-2017 14:10,30049.201,25589.367,9759.994
08-12-2017 14:20,30180.297,25607.547,9780.214
08-12-2017 14:30,30095.467,25616.666,9694.836
08-12-2017 14:40,30115.143,25589.367,9901.893
08-12-2017 14:50,30160.52,25589.367,9901.893
08-12-2017 15:00,29740.008,25150.469,9392.195
08-12-2017 15:10,29764.729,25088.336,9412.415
08-12-2017 15:20,29646.066,25086.977,9431.086
08-12-2017 15:30,29579.016,25086.977,9414.369
08-12-2017 15:40,29649.064,24947.854,9345.202
08-12-2017 15:50,29462.076,24780.182,9349.079
08-12-2017 16:00,29890.928,24844.785,9334.305
08-12-2017 16:10,29677.174,24901.494,9430.643
08-12-2017 16:20,29387.414,24919.377,9182.264
08-12-2017 16:30,29253.205,25175.453,9215.632
08-12-2017 16:40,29801.52,24762.32,9398.452
08-12-2017 16:50,29789.932,25204.344,9396.627
08-12-2017 17:00,32143.137,27535.045,13976.221
08-12-2017 17:10,32952.645,28412.264,13951.57
08-12-2017 17:20,34311.43,29081.83,14502.59
08-12-2017 17:30,35826.438,30861.305,14852.334
08-12-2017 17:40,37652.367,32147.951,15857.056
08-12-2017 17:50,39549.043,32689.23,16183.618
08-12-2017 18:00,39569.78,32590.795,16439.28
08-12-2017 18:10,40277.49,33174.633,16775.613
08-12-2017 18:20,39479.906,33405.594,17111.201
08-12-2017 18:30,39376.086,32904.54,17616.307
08-12-2017 18:40,40447.03,33561.87,16933.398
08-12-2017 18:50,40765.332,33853.848,17279.434
08-12-2017 19:00,38581.89,32716.809,16486.686
08-12-2017 19:10,38459.16,32141.035,16094.696
08-12-2017 19:20,38556.56,32144.555,16369.883
08-12-2017 19:30,38522.45,32267.42,16238.128
08-12-2017 19:40,38410.156,32379.045,16397.16
08-12-2017 19:50,38425.45,32566.775,16641.223
08-12-2017 20:00,38101.285,32248.816,15962.052
08-12-2017 20:10,38069.426,32386.684,16030.961
08-12-2017 20:20,38045.68,32389.467,16361.867
08-12-2017 20:30,38192.938,32399.156,16601.928
08-12-2017 20:40,38363.133,32430.928,16768.104
08-12-2017 20:50,38460.09,32598.176,16858.914
08-12-2017 21:00,37445.477,31539.31,15668.187
08-12-2017 21:10,37264.94,31546.506,15777.886
08-12-2017 21:20,36859.95,31338.393,15729.458
08-12-2017 21:30,36367.26,30968.074,15773.14
08-12-2017 21:40,36217.957,31043.275,16314.18
08-12-2017 21:50,35932.73,30474.098,16066.74
08-12-2017 22:00,34792.69,29415.291,14631.855
08-12-2017 22:10,34328.723,29078.76,14667.128
08-12-2017 22:20,34496.062,29212.404,14652.939
08-12-2017 22:30,34248.777,28689.729,14697.962
08-12-2017 22:40,33681.766,28072.836,14213.109
08-12-2017 22:50,32966.453,27942.857,14540.594
08-12-2017 23:00,31184.209,26114.832,13386.932
08-12-2017 23:10,30513.594,26029.166,13818.887
08-12-2017 23:20,31291.965,25919.264,13731.863
08-12-2017 23:30,29917.938,25546.312,13449.369
08-12-2017 23:40,30436.537,24907.312,12725.507
08-12-2017 23:50,28351.723,23853.318,12247.364
09-12-2017 00:00,28504.27,23701.188,12445.59
09-12-2017 00:10,27724.22,23498.049,12015.582
09-12-2017 00:20,26533.014,22916.807,11695.127
09-12-2017 00:30,25773.11,22383.066,11396.553
09-12-2017 00:40,25338.906,21535.475,11146.192
09-12-2017 00:50,24618.688,21150.44,10976.664
09-12-2017 01:00,23830.857,22574.371,10644.56
09-12-2017 01:10,23502.725,20666.889,10374.657
09-12-2017 01:20,23626.709,19020.53,10363.625
09-12-2017 01:30,23552.486,19094.613,10352.372
09-12-2017 01:40,23045.645,18705.123,10189.794
09-12-2017 01:50,22697.355,18669.291,9993.192
09-12-2017 02:00,22591.742,18366.291,10092.228
09-12-2017 02:10,22504.361,18021.176,9846.995
09-12-2017 02:20,22349.488,17741.742,9780.964
09-12-2017 02:30,22068.408,17355.287,9790.313
09-12-2017 02:40,21836.62,17627.61,9668.219
09-12-2017 02:50,21574.172,17774.871,9548.439
09-12-2017 03:00,21201.303,17586.959,9967.643
09-12-2017 03:10,21163.31,16986.33,9715.515
09-12-2017 03:20,20885.455,16716.846,9350.106
09-12-2017 03:30,20758.918,16726.236,9361.249
09-12-2017 03:40,20586.443,16139.484,8899.929
09-12-2017 03:50,19952.258,15820.584,8869.202
09-12-2017 04:00,20731.69,16224.76,9305.37
09-12-2017 04:10,20966.79,16207.617,8886.483
09-12-2017 04:20,21050.053,15882.248,8937.079
09-12-2017 04:30,21101.988,16184.876,8809.37
09-12-2017 04:40,21061.94,16171.666,8821.183
09-12-2017 04:50,21163.621,16262.693,8760.63
09-12-2017 05:00,21620.098,16882.83,9102.482
09-12-2017 05:10,21344.295,16886.658,9164.1045
09-12-2017 05:20,21610.252,16867.016,9246.318
09-12-2017 05:30,21203.1,16778.729,9349.858
09-12-2017 05:40,21236.73,16996.018,9297.44
09-12-2017 05:50,21981.998,17530.31,9738.385
09-12-2017 06:00,20925.863,16464.27,8331.9375
09-12-2017 06:10,21225.887,16631.791,8440.944
09-12-2017 06:20,21498.283,16805.148,8577.8545
09-12-2017 06:30,21445.152,17439.818,8567.671
09-12-2017 06:40,21637.14,17320.873,8732.846
09-12-2017 06:50,21376.89,17339.998,8292.607
09-12-2017 07:00,22267.941,17624.441,7102.249
09-12-2017 07:10,22158.957,17427.504,7275.8545
09-12-2017 07:20,21669.35,17235.143,6946.8276
09-12-2017 07:30,20902.398,17126.805,6789.686
09-12-2017 07:40,21219.908,17359.523,6571.959
09-12-2017 07:50,20763.541,17056.688,6222.789
09-12-2017 08:00,22675.332,17775.371,7242.4307
09-12-2017 08:10,22332.566,17816.307,7053.044
09-12-2017 08:20,23174.412,18089.42,7056.3027
09-12-2017 08:30,22750.002,17841.014,7220.0454
09-12-2017 08:40,24237.111,18960.516,7220.2563
09-12-2017 08:50,24553.893,19202.371,7433.685
09-12-2017 09:00,25738.498,20721.203,8839.231
09-12-2017 09:10,25433.055,21047.986,8693.708
09-12-2017 09:20,26054.863,21281.533,8746.6875
09-12-2017 09:30,26723.574,21536.873,8516.559
09-12-2017 09:40,27363.334,21895,8600.114
09-12-2017 09:50,27681.932,22393.918,8698.624
09-12-2017 10:00,27883.36,22458.77,9325.065
09-12-2017 10:10,28481.932,22631.71,9442.371
09-12-2017 10:20,28757.457,23236.607,9228.638
09-12-2017 10:30,29052.938,23322.291,9164.694
09-12-2017 10:40,29363.666,23565.54,9393.79
09-12-2017 10:50,29551.195,23621.266,9913.227
09-12-2017 11:00,29559.344,23546.068,10286.766
09-12-2017 11:10,30504.176,24358.07,10138.732
09-12-2017 11:20,30703.785,25253.27,9402.427
09-12-2017 11:30,31182.643,25692.371,9615.672
09-12-2017 11:40,31443.162,26628.105,9619.127
09-12-2017 11:50,31305.258,26832.129,9494.276
09-12-2017 12:00,30900.438,25687.39,9688.471
09-12-2017 12:10,30895.72,25433.855,9605.568
09-12-2017 12:20,31265.193,25875.426,9486.159
09-12-2017 12:30,31340.715,26184.438,9971.632
09-12-2017 12:40,31504.459,26259.459,10190.119
09-12-2017 12:50,31578.533,26505.455,10514.4795
09-12-2017 13:00,31637.652,26405.521,9922.133
09-12-2017 13:10,31858.926,26601.467,10240.24
09-12-2017 13:20,32123.12,26537.879,10609.618
09-12-2017 13:30,32314.445,26431.74,10430.665
09-12-2017 13:40,32333.086,26403.809,10386.815
09-12-2017 13:50,32398.23,26426.83,10384.887
09-12-2017 14:00,32056.145,26148.22,10145.18
09-12-2017 14:10,32259.523,26314.732,10235.4795
09-12-2017 14:20,31881.355,26288.172,10155.671
09-12-2017 14:30,31767.11,26266.045,10397.324
09-12-2017 14:40,31588.59,26398.746,10429.153
09-12-2017 14:50,31464.023,26109.006,10424.437
09-12-2017 15:00,31308.838,25639.111,10186.47
09-12-2017 15:10,31009.867,25537.432,10149.241
09-12-2017 15:20,30480.518,25430.361,10157.626
09-12-2017 15:30,30227.295,25336.834,10217.586
09-12-2017 15:40,30494.53,25258.727,10047.127
09-12-2017 15:50,30307.234,25316.268,10046.695
09-12-2017 16:00,30605.537,25528.238,10072.995
09-12-2017 16:10,30787.795,25396.176,9843.894
09-12-2017 16:20,30770.48,25276.398,9864.099
09-12-2017 16:30,30736.422,25365.676,10022.729
09-12-2017 16:40,30836.443,25388.174,10150.883
09-12-2017 16:50,31410.838,25542.39,10511.915
09-12-2017 17:00,34024.176,28954.89,14354.155
09-12-2017 17:10,35466.844,29904.611,14851.895
09-12-2017 17:20,36307.4,31155.455,15191.045
09-12-2017 17:30,38429.742,31748.16,15975.614
09-12-2017 17:40,39154.75,32215.045,15580.758
09-12-2017 17:50,39365.035,32066.102,15294.005
09-12-2017 18:00,39786.24,33678.754,16704.586
09-12-2017 18:10,39601.707,33694.168,16411.46
09-12-2017 18:20,39278.996,33590.035,16757.412
09-12-2017 18:30,40651.855,33433.523,16997.297
09-12-2017 18:40,40286.516,33835.867,16883.834
09-12-2017 18:50,40493.42,33510.496,16829.898
09-12-2017 19:00,38334.957,31684.42,15346.887
09-12-2017 19:10,38656.094,32296.486,15758.377
09-12-2017 19:20,38307.65,32235.086,15803.846
09-12-2017 19:30,38368.12,32225.484,16019.254
09-12-2017 19:40,38312.715,33054.766,16045.869
09-12-2017 19:50,38137.56,32516.887,16060.064
09-12-2017 20:00,37892.617,32221.916,15475.928
09-12-2017 20:10,37948.56,32232.031,15450.133
09-12-2017 20:20,37816.848,31781.54,15756.971
09-12-2017 20:30,38100.094,32232.193,16228.759
09-12-2017 20:40,38221.215,32188.848,16109.615
09-12-2017 20:50,38092.19,31932.092,16208.396
09-12-2017 21:00,37037.94,31410.135,15111.533
09-12-2017 21:10,36827.21,30978.947,15206.4795
09-12-2017 21:20,36229.453,30673.324,15475.322
09-12-2017 21:30,36018.363,30415.668,15840.278
09-12-2017 21:40,36033.223,30209.096,16056.736
09-12-2017 21:50,35917.246,29624.209,15820.814
09-12-2017 22:00,34673.086,28310.44,14311.074
09-12-2017 22:10,34734.35,28353.645,14412.296
09-12-2017 22:20,34105.934,28240.996,14719.763
09-12-2017 22:30,34560,28024.865,14839.234
09-12-2017 22:40,34101.64,27305.428,14520.169
09-12-2017 22:50,33138.637,27062.791,14382.423
09-12-2017 23:00,31791.543,25487.639,13319.619
09-12-2017 23:10,31626.16,25256.463,12910.249
09-12-2017 23:20,30856.084,25323.76,13170.3545
09-12-2017 23:30,30676.176,24681.262,13371.525
09-12-2017 23:40,29635.125,23934.63,12877.454
09-12-2017 23:50,29327.484,23806.135,12766.632
10-12-2017 00:00,29481.014,23175.965,11722.596
10-12-2017 00:10,27386.615,22028.928,11643.799
10-12-2017 00:20,26489.242,21092.42,11560.6455
10-12-2017 00:30,25859.508,20993.719,11407.391
10-12-2017 00:40,25009.967,20609.363,11117.103
10-12-2017 00:50,25300.102,20065.027,11119.819
10-12-2017 01:00,24914.078,19880.984,10813.71
10-12-2017 01:10,24219.387,18752.9,10617.233
10-12-2017 01:20,24048.6,19021.584,10516.51
10-12-2017 01:30,23343.932,18417.299,10230.733
10-12-2017 01:40,23756.244,18235.871,10182.997
10-12-2017 01:50,23488.924,17876.945,10135.573
10-12-2017 02:00,23201.416,17816.254,10106.317
10-12-2017 02:10,23116.42,17562.729,9847.866
10-12-2017 02:20,22614.176,17478.475,9951.757
10-12-2017 02:30,22372.045,16673.867,9859.743
10-12-2017 02:40,22193.717,16723.23,9718.491
10-12-2017 02:50,21965.453,16806.406,9718.096
10-12-2017 03:00,22160.914,16532.74,9740.489
10-12-2017 03:10,21706.428,16460.219,10179.095
10-12-2017 03:20,21525.965,16368.819,9859.8
10-12-2017 03:30,21176.898,16049.219,9693.495
10-12-2017 03:40,21122.047,15812.391,9511.722
10-12-2017 03:50,20834.965,15499.467,9271.624
10-12-2017 04:00,21068.527,16112.517,9755.425
10-12-2017 04:10,20941.955,15020.154,9107.647
10-12-2017 04:20,20565.875,15238.145,9119.968
10-12-2017 04:30,20856.64,14914.87,9037.402
10-12-2017 04:40,20638.975,14950.378,8921.651
10-12-2017 04:50,20494.957,14857.587,8916.4
10-12-2017 05:00,21290.791,15487.047,9463.855
10-12-2017 05:10,21149.61,15296.466,9601.363
10-12-2017 05:20,21334.807,15474.166,9618.625
10-12-2017 05:30,21242.44,15447.172,9451.898
10-12-2017 05:40,21724.387,15943.312,9574.465
10-12-2017 05:50,21802.986,16747.31,9859.133
10-12-2017 06:00,20789.143,15238.216,8326.993
10-12-2017 06:10,20813.137,15315.6875,8370.342
10-12-2017 06:20,20856.303,15385.673,8014.9375
10-12-2017 06:30,20654.438,15249.138,8014.9375
10-12-2017 06:40,20967.414,15482.011,8079.859
10-12-2017 06:50,20663.406,15140.863,8107.2803
10-12-2017 07:00,20397.18,14606.57,6638.344
10-12-2017 07:10,20008.74,14015.244,6340.565
10-12-2017 07:20,19816.05,13728.835,6241.971
10-12-2017 07:30,19612.26,13188.407,5756.5225
10-12-2017 07:40,19531.78,13163.861,5685.543
10-12-2017 07:50,19187.76,13004.706,5188.702
10-12-2017 08:00,20960.299,14653.704,6220.4634
10-12-2017 08:10,19470.111,14049.246,7180.9272
10-12-2017 08:20,19857.945,14201.643,7330.9766
10-12-2017 08:30,19804.129,14465.561,7192.207
10-12-2017 08:40,20370.861,14655.773,6260.1294
10-12-2017 08:50,20427.41,14867.68,6480.1836
10-12-2017 09:00,21258.031,16148.363,7417.499
10-12-2017 09:10,22151.787,16016.547,7153.118
10-12-2017 09:20,23312.695,16598.62,7555.369
10-12-2017 09:30,23236.39,16680.938,6698.564
10-12-2017 09:40,24275.758,17579.145,6951.0503
10-12-2017 09:50,25152.506,18157.377,7363.161
10-12-2017 10:00,25552.525,18590.23,8371.439
10-12-2017 10:10,26388.879,19828.988,8569.341
10-12-2017 10:20,26950.08,20258.465,8595.327
10-12-2017 10:30,27633.277,20315.867,8320.849
10-12-2017 10:40,28225.16,21234.195,8382.6045
10-12-2017 10:50,27998.639,21442.969,8404.178
10-12-2017 11:00,27962.701,21047.838,8668.48
10-12-2017 11:10,28798.139,21711.047,8666.436
10-12-2017 11:20,29549.719,22923.451,8858.257
10-12-2017 11:30,29873.605,23107.285,8991.665
10-12-2017 11:40,30250.738,23097.338,9128.977
10-12-2017 11:50,30404.664,23487.723,9128.792
10-12-2017 12:00,29651.562,22966.398,9687.855
10-12-2017 12:10,30219.438,23257.062,9681.04
10-12-2017 12:20,30440.25,23436.34,9735.756
10-12-2017 12:30,30219.07,22579.506,9932.132
10-12-2017 12:40,30403.592,22686.023,9833.654
10-12-2017 12:50,30272.625,23090.277,10155.172
10-12-2017 13:00,30030.752,23018.547,9807.355
10-12-2017 13:10,29866.66,23236.621,9822.6455
10-12-2017 13:20,29610.023,23133.906,10323.5
10-12-2017 13:30,29405.898,23338.193,10545.0205
10-12-2017 13:40,29652.865,23468.152,10495.126
10-12-2017 13:50,29369.607,23699.764,10773.619
10-12-2017 14:00,28873.588,23202.797,10279.566
10-12-2017 14:10,28729.367,23322.75,10325.307
10-12-2017 14:20,28719.791,23296.713,10463.834
10-12-2017 14:30,28680.93,23400.555,10649.492
10-12-2017 14:40,28644.045,23310.87,10658.737
10-12-2017 14:50,28167.297,23238.23,10636.139
10-12-2017 15:00,28362.709,23158.53,10275.404
10-12-2017 15:10,28204.994,22966.816,10297.974
10-12-2017 15:20,28336.574,23090.98,10351.905
10-12-2017 15:30,28114.566,23097.678,10301.551
10-12-2017 15:40,27841.73,23267.217,10445.116
10-12-2017 15:50,27684.244,23380.436,10438.447
10-12-2017 16:00,28282.695,23632.254,10228.963
10-12-2017 16:10,28094.473,23332.92,10276.65
10-12-2017 16:20,28168.482,23379.572,9666.755
10-12-2017 16:30,27682.238,23218.594,9665.63
10-12-2017 16:40,27878.602,23268.898,9618.671
10-12-2017 16:50,28153.273,23225.559,10599.46
10-12-2017 17:00,31182.74,25542.508,13861.513
10-12-2017 17:10,31074.865,25757.53,14064.632
10-12-2017 17:20,31753.371,25693.146,14242.276
10-12-2017 17:30,32098.438,26566.705,14225.058
10-12-2017 17:40,33913.125,27687.732,14536.966
10-12-2017 17:50,35059.883,29249.002,15200.361
10-12-2017 18:00,36565.695,30805.152,16460.197
10-12-2017 18:10,38323.523,32317.354,16941.617
10-12-2017 18:20,40286.19,32557.29,17422.822
10-12-2017 18:30,41257.574,33491.816,17887.271
10-12-2017 18:40,40995.996,33514.395,17819.91
10-12-2017 18:50,39831.113,33211.957,17396.645
10-12-2017 19:00,36491.51,31561.336,16504.121
10-12-2017 19:10,36506.83,31014.72,16491.82
10-12-2017 19:20,35869.43,31199.643,16428.055
10-12-2017 19:30,36013.637,31294.186,17176.918
10-12-2017 19:40,36219.74,31554.404,17463.973
10-12-2017 19:50,36520.504,31411.172,17335.373
10-12-2017 20:00,36144.785,30673.771,16518.23
10-12-2017 20:10,36356.797,30673.771,16648.768
10-12-2017 20:20,36159.184,30565.521,16500.506
10-12-2017 20:30,36693.207,30946.205,16596.559
10-12-2017 20:40,36294.42,30954.451,16560.127
10-12-2017 20:50,36880.996,30836.986,16907.438
10-12-2017 21:00,35779.324,29629.861,15198.361
10-12-2017 21:10,35584.91,29470.28,15184.855
10-12-2017 21:20,35590.99,29554.818,14877.201
10-12-2017 21:30,35576.01,29683.41,15769.072
10-12-2017 21:40,35443.44,29323.844,15670.994
10-12-2017 21:50,35452.617,29410.79,15905.385
10-12-2017 22:00,34043.113,28165.732,14543.561
10-12-2017 22:10,34068.723,27856.174,14565.45
10-12-2017 22:20,33788.52,27724.959,14304.464
10-12-2017 22:30,33671.45,27395.55,14608.86
10-12-2017 22:40,33353.516,27124.691,14222.007
10-12-2017 22:50,32484.316,26688.86,14002.478
10-12-2017 23:00,30331.904,25337.102,13225.459
10-12-2017 23:10,30800.512,24940.936,13246.1875
10-12-2017 23:20,29966.307,24191.23,13126.585
10-12-2017 23:30,29339.93,23628.352,12317.089
10-12-2017 23:40,28278.844,23468.74,12440.038
10-12-2017 23:50,27202.365,22693.422,11980.153
11-12-2017 00:00,26994.766,21877.598,11659.845
11-12-2017 00:10,26166.121,21432.834,11551.547
11-12-2017 00:20,25572.895,20978.186,10968.038
11-12-2017 00:30,25237.432,20496.295,10735.785
11-12-2017 00:40,25106.135,20131.426,10992.513
11-12-2017 00:50,24282.623,18740.14,10714.393
11-12-2017 01:00,24095.932,18997.059,10726.788
11-12-2017 01:10,23729.857,19114.963,10589.742
11-12-2017 01:20,23791.227,18524.457,10252.433
11-12-2017 01:30,23259.262,18466.436,10221.847
11-12-2017 01:40,23228.281,18029.273,10122.122
11-12-2017 01:50,22890.643,18069.395,9951.351
11-12-2017 02:00,22788.379,17781.682,9858.6455
11-12-2017 02:10,22580.844,17614.59,9906.696
11-12-2017 02:20,22361.72,17425.62,9803.05
11-12-2017 02:30,22110.295,17051.803,9754.458
11-12-2017 02:40,22101.998,17118.814,9217.204
11-12-2017 02:50,22002.947,16881.895,9326.432
11-12-2017 03:00,22225.016,17061.758,9978.932
11-12-2017 03:10,22284.428,16744.428,9688.465
11-12-2017 03:20,22374.596,16634.312,9565.891
11-12-2017 03:30,22119.379,16354.713,9634.406
11-12-2017 03:40,22391.51,15897.173,9603.1
11-12-2017 03:50,22328.441,15698.253,9382.977
11-12-2017 04:00,22992.037,16019.397,10236.95
11-12-2017 04:10,23116.014,15468.523,10039.731
11-12-2017 04:20,23072.895,15956.195,9962.644
11-12-2017 04:30,22763.809,15678.964,10241.688
11-12-2017 04:40,22808.314,15655.174,10305.956
11-12-2017 04:50,22674.049,15535.213,9930.874
11-12-2017 05:00,22954.738,16137.208,10366.185
11-12-2017 05:10,23022.562,16373.329,10293.576
11-12-2017 05:20,22830.863,16385.541,10004.484
11-12-2017 05:30,22751.623,16803.684,10080.641
11-12-2017 05:40,22455.564,17099.57,10092.161
11-12-2017 05:50,22830.812,17345.89,10242.719
11-12-2017 06:00,21742.648,16659.846,9038.832
11-12-2017 06:10,21635.803,16869.58,8788.956
11-12-2017 06:20,21376.033,16980.043,8210.571
11-12-2017 06:30,21762.766,17115.256,7780.3613
11-12-2017 06:40,21776.762,17169.166,7987.3433
11-12-2017 06:50,22589.664,17609.918,8132.683
11-12-2017 07:00,22947.889,17899.457,7038.727
11-12-2017 07:10,22795.557,17776.072,7057.3916
11-12-2017 07:20,22911.842,17905.436,7236.127
11-12-2017 07:30,23077.336,17729.238,7065.556
11-12-2017 07:40,23073.723,17842.902,7377.2964
11-12-2017 07:50,22999.494,17788.758,7040.593
11-12-2017 08:00,25005.467,19069.166,8000.7656
11-12-2017 08:10,25159.537,19299.088,7875.7334
11-12-2017 08:20,25573.037,19319.64,7974.306
11-12-2017 08:30,26175.041,19268.957,8017.193
11-12-2017 08:40,26680.045,19314.266,8018.847
11-12-2017 08:50,26936.607,19244.264,8035.924
11-12-2017 09:00,27992.46,19868.713,9155.239
11-12-2017 09:10,28406.734,20404.809,9132.59
11-12-2017 09:20,28692.752,20460.791,8609.325
11-12-2017 09:30,28589.814,20691.424,9006.64
11-12-2017 09:40,29039.523,20973.084,9108.071
11-12-2017 09:50,29622.11,21424.436,9163.604
11-12-2017 10:00,29219.56,21627.852,9745.225
11-12-2017 10:10,29767.408,21971.973,9969.963
11-12-2017 10:20,29488.232,22215.934,9989.786
11-12-2017 10:30,30367.469,22735.92,9889.527
11-12-2017 10:40,30655.26,23432.342,9931.979
11-12-2017 10:50,31729.676,24019.215,9617.202
11-12-2017 11:00,32114.14,22556.49,10399.091
11-12-2017 11:10,32385.709,23187.621,10350.265
11-12-2017 11:20,32101.453,24055.201,10755.893
11-12-2017 11:30,32514.105,24372.719,11377.438
11-12-2017 11:40,32707.906,24877.031,11356.077
11-12-2017 11:50,33282.496,25228.248,11338.998
11-12-2017 12:00,32691.79,25101.486,11217.038
11-12-2017 12:10,33234.754,25563.312,12066.8125
11-12-2017 12:20,33580.64,25511.438,12267.147
11-12-2017 12:30,33797.727,26215.125,12411.752
11-12-2017 12:40,33546.723,26309.748,12550.323
11-12-2017 12:50,34128.37,26587.035,12984.826
11-12-2017 13:00,33107.07,26329.443,12498.671
11-12-2017 13:10,33305.34,26341.12,12530.133
11-12-2017 13:20,33189.832,26372.625,12483.26
11-12-2017 13:30,34020.426,26590.092,12659.323
11-12-2017 13:40,34580.324,27309.68,13016.421
11-12-2017 13:50,34234.348,27299.031,13228.346
11-12-2017 14:00,34164.234,27566.225,12622.838
11-12-2017 14:10,33653.953,27532.396,12655.716
11-12-2017 14:20,33844.05,27504.465,13026.568
11-12-2017 14:30,33439.188,27797.412,12787.21
11-12-2017 14:40,33290.36,28120.113,12490.529
11-12-2017 14:50,33014.93,27733.268,12681.122
11-12-2017 15:00,32683.8,27486.594,12309.968
11-12-2017 15:10,32699.264,27330.98,11981.553
11-12-2017 15:20,32128.16,26835.621,12161.925
11-12-2017 15:30,32070.307,26873.799,12338.769
11-12-2017 15:40,31865.852,26668.498,12252.677
11-12-2017 15:50,31805.023,26557.004,12259.578
11-12-2017 16:00,31591.041,26518.184,12266.37
11-12-2017 16:10,31635.348,26378.432,12196.035
11-12-2017 16:20,31646.99,26302.246,12217.877
11-12-2017 16:30,31775.822,26106.31,12275.262
11-12-2017 16:40,31721.156,25971.018,11982.497
11-12-2017 16:50,31742.709,26036.354,12086.702
11-12-2017 17:00,35833.594,30025.568,16779.293
11-12-2017 17:10,36182.855,30307.898,16849.787
11-12-2017 17:20,36417.13,30737.299,16804.719
11-12-2017 17:30,37641.758,32188.531,17085.97
11-12-2017 17:40,38624.047,32501.143,17577.102
11-12-2017 17:50,39707.938,32599.092,17379.496
11-12-2017 18:00,38947.777,32905.15,17791.87
11-12-2017 18:10,40231.633,32648.03,18095.072
11-12-2017 18:20,40170.805,32925.207,17992.584
